ticker,status,failure_reason,request_start,request_end
"LGCL,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LGN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LHAI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LHSW,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LICN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LIF,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LIFE,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LIMN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LIMNW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LINE,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LKSP,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LKSPR,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LKSPU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LLYVA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LLYVK,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LMRI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LNKS,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LNZAW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LOBO,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LOKV,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LOKVU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LOKVW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LOTWW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPAA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPAAU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPAAW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPBB,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPBBU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPBBW,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LPCVU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LRE,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LRHC,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LSE,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LSH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LTRYW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LVROW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LWAC,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LWACU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LWACW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LXEO,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"LZMH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MACI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MACIU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MACIW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MAGH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MAMK,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MAMO,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MAPSW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MASK,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MAZE,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MB,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBAV,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBAVU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBAVW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBINL,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBNKO,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBVI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBVIU,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBVIW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MBX,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MCGA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MCGAU,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MCGAW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MCHPP,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MCTA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MDAIW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MDBH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MDCX,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MDCXW,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MDLN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MEHA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MENS,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MESH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MESHU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MESHW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"METCB,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"METCI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"METCZ,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MEVOU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MFI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MFICL,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MGIH,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MGN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MGRT,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MGRX,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MGX,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MIMI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MIRA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKDW,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKDWW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKLY,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKLYR,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKLYU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MKZR,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLAAU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLAC,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLACR,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLACU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLCIL,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLECW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MLYS,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MMTX,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MMTXU,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MMTXW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MNDR,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MNTSW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MOBXW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MPLT,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MRNOW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MRX,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MSAIW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MSGY,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MSLE,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MSS,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MSW,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MTEKW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MTEN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MUZEU,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MVSTW,empty,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"MWYN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NAKA,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NAMI,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NAMM,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NAVN,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NB,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NBBK,empty,""possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = """"Data doesn't exist for startDate = 1167627600, endDate = 1672549200"""")"",2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NBIS,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
"NBRGU,empty,YFRateLimitError('Too Many Requests- Rate limited- Try after a while-'),2007-01-01,2023-01-01",missing,download_failed,2010-01-01,2025-12-12
