ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,failure_reason,status,shares_missing,turnover_missing
HFWA,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HGBL,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HHS,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HIFS,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HIHO,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HIMX,4218,2006-03-31,2022-12-30,0,,,missing,,ok,4218.0,4218.0
HIND,1570,2016-10-06,2022-12-30,0,,,missing,,ok,1570.0,1570.0
HIT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HITI,499,2021-01-08,2022-12-30,0,,,missing,,ok,499.0,499.0
HIVE,2999,2011-02-02,2022-12-30,0,,,missing,,ok,2999.0,2999.0
HKIT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HKPD,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HLIT,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HLMN,523,2020-12-03,2022-12-30,0,,,missing,,ok,523.0,523.0
HLNE,1471,2017-03-01,2022-12-30,0,,,missing,,ok,1471.0,1471.0
HLP,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HLXC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HMR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HNNA,4486,2005-03-09,2022-12-30,0,,,missing,,ok,4486.0,4486.0
HNNAZ,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HNRG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HNST,420,2021-05-04,2022-12-30,0,,,missing,,ok,420.0,420.0
HNVR,162,2022-05-11,2022-12-30,0,,,missing,,ok,162.0,162.0
HOFT,5165,2002-06-27,2022-12-30,0,,,missing,,ok,5165.0,5165.0
HOLO,354,2021-08-06,2022-12-30,0,,,missing,,ok,354.0,354.0
HOLOW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HOLX,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HOOD,360,2021-07-29,2022-12-30,0,,,missing,,ok,360.0,360.0
HOPE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HOTH,977,2019-02-15,2022-12-30,0,,,missing,,ok,977.0,977.0
HOUR,247,2022-01-07,2022-12-30,0,,,missing,,ok,247.0,247.0
HOVNP,4301,2005-11-30,2022-12-30,0,,,missing,,ok,4301.0,4301.0
HOVR,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HOVRW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HOWL,422,2021-04-30,2022-12-30,0,,,missing,,ok,422.0,422.0
HPAI,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HPAIW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HPK,1158,2018-05-29,2022-12-30,0,,,missing,,ok,1158.0,1158.0
HQI,4843,2003-10-07,2022-12-30,0,,,missing,,ok,4843.0,4843.0
HQY,2121,2014-07-31,2022-12-30,0,,,missing,,ok,2121.0,2121.0
HRMY,597,2020-08-19,2022-12-30,0,,,missing,,ok,597.0,597.0
HROW,3842,2007-09-28,2022-12-30,0,,,missing,,ok,3842.0,3842.0
HRTX,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HRZN,3064,2010-10-29,2022-12-30,0,,,missing,,ok,3064.0,3064.0
HSAI,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HSCS,137,2022-06-16,2022-12-30,0,,,missing,,ok,137.0,137.0
HSCSW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HSDT,2144,2014-06-27,2022-12-30,0,,,missing,,ok,2144.0,2144.0
HSIC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HSPT,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HSPTR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HSPTU,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HST,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HSTM,5718,2000-04-11,2022-12-30,0,,,missing,,ok,5718.0,5718.0
HTBK,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HTCO,319,2021-09-27,2022-12-30,0,,,missing,,ok,319.0,319.0
HTCR,224,2022-02-10,2022-12-30,0,,,missing,,ok,224.0,224.0
HTFL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HTHT,3215,2010-03-26,2022-12-30,0,,,missing,,ok,3215.0,3215.0
HTLD,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HTLM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HTO,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HTOO,518,2020-12-10,2022-12-30,0,,,missing,,ok,518.0,518.0
HTZ,379,2021-07-01,2022-12-30,0,,,missing,,ok,379.0,379.0
HTZWW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HUBC,251,2022-01-03,2022-12-30,0,,,missing,,ok,251.0,251.0
HUBCW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HUBCZ,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HUBG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HUDI,490,2021-01-22,2022-12-30,0,,,missing,,ok,490.0,490.0
HUHU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HUIZ,728,2020-02-12,2022-12-30,0,,,missing,,ok,728.0,728.0
HUMA,525,2020-12-01,2022-12-30,0,,,missing,,ok,525.0,525.0
HUMAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HURA,2483,2013-02-22,2022-12-30,0,,,missing,,ok,2483.0,2483.0
HURC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HURN,4587,2004-10-13,2022-12-30,0,,,missing,,ok,4587.0,4587.0
HUT,1214,2018-03-08,2022-12-30,0,,,missing,,ok,1214.0,1214.0
HVII,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HVIIR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HVIIU,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
HVMC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HVMCU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HVMCW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
HWBK,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HWC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HWCPZ,641,2020-06-17,2022-12-30,0,,,missing,,ok,641.0,641.0
HWH,195,2022-03-24,2022-12-30,0,,,missing,,ok,195.0,195.0
HWKN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
HXHX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HYFM,518,2020-12-10,2022-12-30,0,,,missing,,ok,518.0,518.0
HYFT,5284,2002-01-07,2022-12-30,0,,,missing,,ok,5284.0,5284.0
HYMC,1212,2018-03-12,2022-12-30,0,,,missing,,ok,1212.0,1212.0
HYNE,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
HYPD,1243,2018-01-25,2022-12-30,0,,,missing,,ok,1243.0,1243.0
HYPR,486,2021-01-28,2022-12-30,0,,,missing,,ok,486.0,486.0
IAC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IART,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IBAC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IBACR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IBCP,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IBEX,605,2020-08-07,2022-12-30,0,,,missing,,ok,605.0,605.0
IBG,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
IBIO,3618,2008-08-19,2022-12-30,0,,,missing,,ok,3618.0,3618.0
IBKR,3944,2007-05-04,2022-12-30,0,,,missing,,ok,3944.0,3944.0
IBOC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IBRX,1872,2015-07-28,2022-12-30,0,,,missing,,ok,1872.0,1872.0
ICCC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ICCM,340,2021-08-26,2022-12-30,0,,,missing,,ok,340.0,340.0
ICFI,4093,2006-09-28,2022-12-30,0,,,missing,,ok,4093.0,4093.0
ICG,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ICHR,1525,2016-12-09,2022-12-30,0,,,missing,,ok,1525.0,1525.0
ICLR,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ICMB,2242,2014-02-06,2022-12-30,0,,,missing,,ok,2242.0,2242.0
ICON,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
ICU,452,2021-03-18,2022-12-30,0,,,missing,,ok,452.0,452.0
ICUCW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ICUI,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IDAI,468,2021-02-24,2022-12-30,0,,,missing,,ok,468.0,468.0
IDCC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IDN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IDYA,910,2019-05-23,2022-12-30,0,,,missing,,ok,910.0,910.0
IEAGU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IEP,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IESC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IFBD,430,2021-04-20,2022-12-30,0,,,missing,,ok,430.0,430.0
IFRX,1296,2017-11-07,2022-12-30,0,,,missing,,ok,1296.0,1296.0
IGAC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IGACR,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
IGACU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IGIC,1192,2018-04-10,2022-12-30,0,,,missing,,ok,1192.0,1192.0
IHRT,884,2019-07-01,2022-12-30,0,,,missing,,ok,884.0,884.0
III,4001,2007-02-12,2022-12-30,0,,,missing,,ok,4001.0,4001.0
IIIV,1141,2018-06-21,2022-12-30,0,,,missing,,ok,1141.0,1141.0
IINN,371,2021-07-14,2022-12-30,0,,,missing,,ok,371.0,371.0
IINNW,371,2021-07-14,2022-12-30,0,,,missing,,ok,371.0,371.0
IKT,509,2020-12-23,2022-12-30,0,,,missing,,ok,509.0,509.0
ILAG,120,2022-07-13,2022-12-30,0,,,missing,,ok,120.0,120.0
ILMN,5643,2000-07-28,2022-12-30,0,,,missing,,ok,5643.0,5643.0
ILPT,1251,2018-01-12,2022-12-30,0,,,missing,,ok,1251.0,1251.0
IMA,446,2021-03-26,2022-12-30,0,,,missing,,ok,446.0,446.0
IMCC,660,2020-05-20,2022-12-30,0,,,missing,,ok,660.0,660.0
IMCR,480,2021-02-05,2022-12-30,0,,,missing,,ok,480.0,480.0
IMDX,1764,2015-12-30,2022-12-30,0,,,missing,,ok,1764.0,1764.0
IMG,639,2020-06-19,2022-12-30,0,,,missing,,ok,639.0,639.0
IMKTA,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IMMP,2694,2012-04-19,2022-12-30,0,,,missing,,ok,2694.0,2694.0
IMMR,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IMMX,262,2021-12-16,2022-12-30,0,,,missing,,ok,262.0,262.0
IMNM,566,2020-10-02,2022-12-30,0,,,missing,,ok,566.0,566.0
IMNN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IMOS,4909,2003-07-03,2022-12-30,0,,,missing,,ok,4909.0,4909.0
IMPP,270,2021-12-06,2022-12-30,0,,,missing,,ok,270.0,270.0
IMPPP,270,2021-12-06,2022-12-30,0,,,missing,,ok,270.0,270.0
IMRN,1401,2017-06-09,2022-12-30,0,,,missing,,ok,1401.0,1401.0
IMRX,359,2021-07-30,2022-12-30,0,,,missing,,ok,359.0,359.0
IMSR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IMSRW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IMTE,1357,2017-08-11,2022-12-30,0,,,missing,,ok,1357.0,1357.0
IMTX,1021,2018-12-12,2022-12-30,0,,,missing,,ok,1021.0,1021.0
IMUX,2193,2014-04-17,2022-12-30,0,,,missing,,ok,2193.0,2193.0
IMVT,890,2019-06-21,2022-12-30,0,,,missing,,ok,890.0,890.0
IMXI,1453,2017-03-27,2022-12-30,0,,,missing,,ok,1453.0,1453.0
INAB,359,2021-07-30,2022-12-30,0,,,missing,,ok,359.0,359.0
INAC,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
INACR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
INACU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INBK,4215,2006-04-05,2022-12-30,0,,,missing,,ok,4215.0,4215.0
INBKZ,894,2019-06-17,2022-12-30,0,,,missing,,ok,894.0,894.0
INBS,509,2020-12-23,2022-12-30,0,,,missing,,ok,509.0,509.0
INBX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INCR,991,2019-01-28,2022-12-30,0,,,missing,,ok,991.0,991.0
INCY,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INDB,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
INDI,817,2019-10-04,2022-12-30,0,,,missing,,ok,817.0,817.0
INDP,1867,2015-08-04,2022-12-30,0,,,missing,,ok,1867.0,1867.0
INDV,2017,2014-12-29,2022-12-30,0,,,missing,,ok,2017.0,2017.0
INEO,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INGN,2236,2014-02-14,2022-12-30,0,,,missing,,ok,2236.0,2236.0
INHD,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INKT,305,2021-10-15,2022-12-30,0,,,missing,,ok,305.0,305.0
INLF,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INM,2182,2014-05-05,2022-12-30,0,,,missing,,ok,2182.0,2182.0
INMB,986,2019-02-04,2022-12-30,0,,,missing,,ok,986.0,986.0
INMD,857,2019-08-08,2022-12-30,0,,,missing,,ok,857.0,857.0
INNV,462,2021-03-04,2022-12-30,0,,,missing,,ok,462.0,462.0
INO,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INOD,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INSE,2025,2014-12-16,2022-12-30,0,,,missing,,ok,2025.0,2025.0
INSG,5562,2000-11-21,2022-12-30,0,,,missing,,ok,5562.0,5562.0
INTA,380,2021-06-30,2022-12-30,0,,,missing,,ok,380.0,380.0
INTG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INTJ,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INTR,133,2022-06-23,2022-12-30,0,,,missing,,ok,133.0,133.0
INTS,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
INTZ,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INV,275,2021-11-29,2022-12-30,0,,,missing,,ok,275.0,275.0
INVA,4593,2004-10-05,2022-12-30,0,,,missing,,ok,4593.0,4593.0
INVE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
INVZ,633,2020-06-29,2022-12-30,0,,,missing,,ok,633.0,633.0
INVZW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IOBT,290,2021-11-05,2022-12-30,0,,,missing,,ok,290.0,290.0
IONR,128,2022-06-30,2022-12-30,0,,,missing,,ok,128.0,128.0
IONS,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IOSP,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IOTR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IOVA,3074,2010-10-15,2022-12-30,0,,,missing,,ok,3074.0,3074.0
IPAR,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IPCX,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
IPCXR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IPCXU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IPDN,2476,2013-03-05,2022-12-30,0,,,missing,,ok,2476.0,2476.0
IPEX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IPEXR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IPEXU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IPGP,4040,2006-12-13,2022-12-30,0,,,missing,,ok,4040.0,4040.0
IPHA,808,2019-10-17,2022-12-30,0,,,missing,,ok,808.0,808.0
IPM,4068,2006-11-02,2022-12-30,0,,,missing,,ok,4068.0,4068.0
IPOD,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IPODU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IPODW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IPSC,388,2021-06-18,2022-12-30,0,,,missing,,ok,388.0,388.0
IPST,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
IPW,414,2021-05-12,2022-12-30,0,,,missing,,ok,414.0,414.0
IPWR,2292,2013-11-22,2022-12-30,0,,,missing,,ok,2292.0,2292.0
IPX,135,2022-06-21,2022-12-30,0,,,missing,,ok,135.0,135.0
IQ,1199,2018-03-29,2022-12-30,0,,,missing,,ok,1199.0,1199.0
IQST,1130,2018-07-09,2022-12-30,0,,,missing,,ok,1130.0,1130.0
IRD,4314,2005-11-10,2022-12-30,0,,,missing,,ok,4314.0,4314.0
IRDM,3723,2008-03-20,2022-12-30,0,,,missing,,ok,3723.0,3723.0
IREN,282,2021-11-17,2022-12-30,0,,,missing,,ok,282.0,282.0
IRHO,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IRHOR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IRHOU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
IRIX,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
IRMD,2132,2014-07-16,2022-12-30,0,,,missing,,ok,2132.0,2132.0
IRON,602,2020-08-12,2022-12-30,0,,,missing,,ok,602.0,602.0
IROQ,2891,2011-07-08,2022-12-30,0,,,missing,,ok,2891.0,2891.0
IRTC,1560,2016-10-20,2022-12-30,0,,,missing,,ok,1560.0,1560.0
IRWD,3251,2010-02-03,2022-12-30,0,,,missing,,ok,3251.0,3251.0
ISBA,4261,2006-01-30,2022-12-30,0,,,missing,,ok,4261.0,4261.0
ISPC,389,2021-06-17,2022-12-30,0,,,missing,,ok,389.0,389.0
ISPR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ISSC,5638,2000-08-04,2022-12-30,0,,,missing,,ok,5638.0,5638.0
ISTR,2142,2014-07-01,2022-12-30,0,,,missing,,ok,2142.0,2142.0
ITHA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ITHAU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ITHAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ITIC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ITOC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ITRI,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ITRM,1159,2018-05-25,2022-12-30,0,,,missing,,ok,1159.0,1159.0
ITRN,4345,2005-09-28,2022-12-30,0,,,missing,,ok,4345.0,4345.0
IVA,625,2020-07-10,2022-12-30,0,,,missing,,ok,625.0,625.0
IVDA,3329,2009-10-12,2022-12-30,0,,,missing,,ok,3329.0,3329.0
IVDAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
IVF,545,2020-11-02,2022-12-30,0,,,missing,,ok,545.0,545.0
IVVD,354,2021-08-06,2022-12-30,0,,,missing,,ok,354.0,354.0
IXHL,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
IZEA,2742,2012-02-09,2022-12-30,0,,,missing,,ok,2742.0,2742.0
IZM,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
JACK,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
JAGX,1925,2015-05-12,2022-12-30,0,,,missing,,ok,1925.0,1925.0
JAKK,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
JANX,393,2021-06-11,2022-12-30,0,,,missing,,ok,393.0,393.0
